Day,Time,Open Price ask,Open Price bid,High Price ask,High Price bid,Low Price ask,Low Price bid,Close Price ask,Close Price bid,Last Trade Volume
20-08-14,20-08-14T09:06:01,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:02,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:03,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:04,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:05,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:06,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:07,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:08,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:09,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:10,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:11,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:12,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:13,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:14,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:15,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:16,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:17,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:18,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:19,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:20,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:21,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:22,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:23,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:24,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:25,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:26,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:27,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:28,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:29,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:30,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:31,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:32,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:33,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:34,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:35,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:36,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:37,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:38,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:39,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:40,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:41,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:42,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:43,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:44,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:45,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:46,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:47,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:48,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:49,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:50,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:51,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:52,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:53,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:54,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:55,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:56,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:57,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:58,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:06:59,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:00,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:01,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:02,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:03,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:04,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:05,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:06,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:07,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:08,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:09,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:10,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:11,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:12,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:13,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:14,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:15,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:16,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:17,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:18,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:19,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:20,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:21,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:22,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:23,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:24,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:25,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:26,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:27,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:28,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:29,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:30,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:31,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:32,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:33,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:34,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:35,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:36,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:37,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:38,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:39,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:40,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:41,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:42,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:43,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:44,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:45,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:46,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:47,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:48,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:49,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:50,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:51,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:52,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:53,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:54,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:55,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:56,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:57,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:58,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:07:59,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:00,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:01,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:02,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:03,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:04,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:05,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:06,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:07,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:08,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:09,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:10,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:11,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:12,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:13,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:14,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:15,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:16,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:17,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:18,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:19,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:20,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:21,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:22,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:23,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:24,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:25,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:26,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:27,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:28,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:29,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:30,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:31,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:32,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:33,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:34,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:35,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:36,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:37,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:38,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:39,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:40,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:41,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:42,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:43,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:44,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:45,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:46,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:47,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:48,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:49,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:50,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:51,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:52,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:53,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:54,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:55,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:56,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:57,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:58,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:08:59,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:00,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:01,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:02,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:03,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:04,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:05,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:06,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:07,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:08,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:09,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:10,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:11,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:12,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:13,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:14,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:15,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:16,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:17,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:18,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:19,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:20,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:21,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:22,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:23,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:24,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:25,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:26,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:27,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:28,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:29,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:30,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:31,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:32,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:33,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:34,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:35,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:36,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:37,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:38,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:39,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:40,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:41,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:42,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T09:09:43,4249.8,4247.0,4250.3,4247.5,4250.3,4247.0,4250.3,4247.5,0
20-08-14,20-08-14T09:09:44,4249.8,4247.0,4250.3,4247.5,4250.3,4247.5,4250.3,4247.5,0
20-08-14,20-08-14T09:09:45,4249.8,4247.0,4250.3,4247.5,4250.3,4247.5,4250.3,4247.5,0
20-08-14,20-08-14T09:09:46,4249.9,4247.1,4249.9,4247.1,4249.9,4247.1,4249.9,4247.1,0
20-08-14,20-08-14T09:09:47,4249.9,4247.1,4249.9,4247.1,4249.9,4247.1,4249.9,4247.1,0
20-08-14,20-08-14T09:09:48,4249.9,4247.1,4249.9,4247.1,4249.9,4247.1,4249.9,4247.1,0
20-08-14,20-08-14T09:09:49,4249.9,4247.1,4249.9,4247.1,4249.9,4247.1,4249.9,4247.1,0
20-08-14,20-08-14T09:09:50,4249.8,4247.0,4249.9,4247.1,4249.9,4247.0,4249.9,4247.1,3
20-08-14,20-08-14T09:09:51,4249.8,4247.0,4249.8,4247.0,4249.8,4247.0,4249.8,4247.0,3
20-08-14,20-08-14T09:09:52,4249.3,4246.5,4249.3,4246.5,4248.9,4246.1,4248.9,4246.1,0
